1725	B1474	55
1726	B1854	55
1727	B1635	55
1728	B1817	55
1729	B1704	55
1730	B102	55
1731	B1762	55
1732	B2153	55
1733	B2980	55
1734	B3013	54
1735	B1696	54
1736	B2304	54
1737	B2700	54
1738	B1472	54
1739	B1064	54
1740	B2554	54
1741	B1990	54
1742	B2490	54
1743	B1352	54
1744	B3043	54
1745	B965	53
1746	B2638	53
1747	B2849	53
1748	B1397	53
1749	B2862	53
1750	B2842	53
1751	B1200	53
1752	B2352	53
1753	B1653	53
1754	B1836	53
1755	B1172	53
1756	B1309	53
1757	B1825	53
1758	B785	53
1759	B1893	53
1760	B3287	53
1761	B2280	53
1762	B2159	53
1763	B2590	52
1764	B3035	52
1765	B2943	52
1766	B2704	52
1767	B474	52
1768	B3160	52
1769	B1987	52
1770	B987	52
1771	B1273	52
1772	B2905	52
1773	B1737	52
1774	B2646	52
1775	B2538	51
1776	B1521	51
1777	B2910	51
1778	B1571	51
1779	B2852	51
1780	B1812	51
1781	B2597	51
1782	B1179	51
1783	B2473	51
1784	B2393	51
1785	B2384	51
1786	B1254	51
1787	B1773	51
1788	B2061	51
1789	B1939	51
1790	B2267	51
1791	B1085	51
1792	B3198	50
1793	B1412	50
1794	B2725	50
1795	B3065	50
1796	B1447	50
1797	B2367	50
1798	B1375	50
1799	B2193	50
1800	B2647	50
1801	B3250	50
1802	B2835	50
1803	B556	50
1804	B1594	50
1805	B1797	49
1806	B1732	49
1807	B1730	49
1808	B3056	49
1809	B1978	49
1810	B3023	49
1811	B2594	49
1812	B2777	49
1813	B1439	49
1814	B2624	49
1815	B1538	49
1816	B2890	49
1817	B2216	49
1818	B2023	49
1819	B15	49
1820	B992	49
1821	B1271	49
1822	B1407	48
1823	B1012	48
1824	B1365	48
1825	B2812	48
1826	B1868	48
1827	B3179	48
1828	B1808	48
1829	B2583	48
1830	B2711	48
1831	B2661	48
1832	B2298	48
1833	B2242	48
1834	B1015	47
1835	B2250	47
1836	B2915	47
1837	B2300	47
1838	B1960	47
1839	B1094	47
1840	B2152	47
1841	B2331	47
1842	B342	47
1843	B1531	47
1844	B3390	47
1845	B2289	47
1846	B2648	47
1847	B3098	46
1848	B1660	46
1849	B641	46
1850	B3001	46
1851	B3195	46
1852	B2763	46
1853	B1280	46
1854	B2639	46
1855	B2285	46
1856	B1144	46
1857	B1735	46
1858	B2357	46
1859	B1178	46
1860	B1513	46
1861	B1103	45
1862	B2416	45
1863	B1367	45
1864	B1568	45
1865	B1856	45
1866	B3199	45
1867	B3044	45
1868	B1025	45
1869	B1953	45
1870	B1512	45
1871	B2231	45
1872	B1838	45
1873	B2717	45
1874	B2930	44
1875	B1157	44
1876	B3485	44
1877	B2628	44
1878	B2097	44
1879	B1629	44
1880	B3171	44
1881	B2105	44
1882	B2798	44
1883	B3019	44
1884	B1597	44
1885	B2237	44
1886	B2501	44
1887	B1626	44
1888	B1482	44
1889	B1904	43
1890	B2432	43
1891	B2564	43
1892	B1847	43
1893	B2508	43
1894	B2167	43
1895	B3251	43
1896	B3105	43
1897	B967	43
1898	B2613	43
1899	B1510	43
1900	B1768	43
1901	B2336	43
1902	B1899	43
1903	B2884	43
1904	B1374	43
1905	B2496	43
1906	B2258	43
1907	B1076	43
1908	B3077	42
1909	B1977	42
1910	B1455	42
1911	B2618	42
1912	B2814	42
1913	B2344	42
1914	B310	42
1915	B2867	42
1916	B1201	42
1917	B2103	42
1918	B2194	42
1919	B2010	42
1920	B1228	42
1921	B2016	42
1922	B2553	42
1923	B2786	42
1924	B2872	42
1925	B2043	42
1926	B2420	42
1927	B2131	42
1928	B3353	42
1929	B1916	42
1930	B3253	41
1931	B2658	41
1932	B3142	41
1933	B2855	41
1934	B1851	41
1935	B2249	41
1936	B660	41
1937	B1618	41
1938	B1194	41
1939	B3272	41
1940	B1167	41
1941	B2244	41
1942	B1884	41
1943	B2240	41
1944	B1628	41
1945	B2157	41
1946	B1751	41
1947	B1946	41
1948	B1633	40
1949	B2817	40
1950	B2722	40
1951	B1287	40
1952	B2058	40
1953	B1208	40
1954	B979	40
1955	B3384	40
1956	B3400	40
1957	B1957	40
1958	B994	40
1959	B2398	40
1960	B2882	39
1961	B1456	39
1962	B3006	39
1963	B2672	39
1964	B3557	39
1965	B2191	39
1966	B1947	39
1967	B2602	39
1968	B1989	39
1969	B2990	39
1970	B2796	39
1971	B1390	39
1972	B2604	39
1973	B2007	39
1974	B1401	39
1975	B1627	39
1976	B2243	39
1977	B2419	39
1978	B2142	39
1979	B2283	39
1980	B2525	38
1981	B2822	38
1982	B3484	38
1983	B3197	38
1984	B2965	38
1985	B2541	38
1986	B3120	38
1987	B2600	38
1988	B2445	38
1989	B1674	38
1990	B3113	38
1991	B3037	38
1992	B2455	37
1993	B1863	37
1994	B3264	37
1995	B2253	37
1996	B2480	37
1997	B2438	37
1998	B2596	37
1999	B512	37
2000	B3490	37
2001	B1369	37
2002	B2397	37
2003	B1175	37
2004	B2768	37
2005	B1310	36
2006	B1428	36
2007	B1995	36
2008	B1556	36
2009	B3322	36
2010	B2949	36
2011	B2180	36
2012	B2051	36
2013	B3030	36
2014	B2917	36
2015	B2354	36
2016	B2643	36
2017	B2282	36
2018	B2138	36
2019	B599	36
2020	B2108	36
2021	B2685	36
2022	B2098	36
2023	B2014	36
2024	B2972	36
2025	B2104	36
2026	B2323	36
2027	B1492	36
2028	B654	36
2029	B1657	36
2030	B2810	36
2031	B2773	36
2032	B2745	35
2033	B3104	35
2034	B2066	35
2035	B3226	35
2036	B2128	35
2037	B1532	35
2038	B2012	35
2039	B3076	35
2040	B3256	35
2041	B1441	35
2042	B2924	35
2043	B1614	35
2044	B161	35
2045	B2808	35
2046	B2664	35
2047	B1035	35
2048	B2576	34
2049	B2740	34
2050	B1839	34
2051	B2839	34
2052	B1877	34
2053	B2767	34
2054	B2631	34
2055	B3143	34
2056	B2573	34
2057	B3268	34
2058	B2523	34
2059	B2784	33
2060	B2823	33
2061	B3464	33
2062	B1860	33
2063	B839	33
2064	B2287	33
2065	B3721	33
2066	B3101	33
2067	B3011	33
2068	B3010	33
2069	B2802	33
2070	B3447	33
2071	B2998	33
2072	B598	33
2073	B1813	33
2074	B2351	33
2075	B610	33
2076	B912	33
2077	B2716	33
2078	B2927	33
2079	B1790	33
2080	B3058	33
2081	B2690	32
2082	B2374	32
2083	B2185	32
2084	B3086	32
2085	B2219	32
2086	B1509	32
2087	B1988	32
2088	B2460	32
2089	B1757	32
2090	B974	32
2091	B1598	32
2092	B2459	32
2093	B3489	32
2094	B2436	32
2095	B3159	32
2096	B2585	31
2097	B2667	31
2098	B1816	31
2099	B1366	31
2100	B2002	31
2101	B2795	31
2102	B2935	31
2103	B3281	31
2104	B1826	31
2105	B541	31
2106	B2458	31
2107	B2396	31
2108	B1574	31
2109	B2739	31
2110	B2946	31
2111	B2356	31
2112	B2166	31
2113	B1931	31
2114	B2536	31
2115	B2054	31
2116	B3014	31
2117	B1599	31
2118	B2652	30
2119	B2743	30
2120	B1370	30
2121	B1729	30
2122	B1694	30
2123	B3072	30
2124	B1518	30
2125	B996	30
2126	B2662	30
2127	B2532	30
2128	B2223	30
2129	B2593	30
2130	B3424	30
2131	B2518	30
2132	B2235	30
2133	B1791	30
2134	B2641	30
2135	B2633	30
2136	B1503	30
2137	B761	30
2138	B2470	30
2139	B3090	29
2140	B2954	29
2141	B2892	29
2142	B2790	29
2143	B2038	29
2144	B2916	29
2145	B2587	29
2146	B1872	29
2147	B3266	29
2148	B2409	29
2149	B1363	29
2150	B2375	29
2151	B2762	29
2152	B1542	29
2153	B1777	29
2154	B2517	29
2155	B3184	29
2156	B2547	29
2157	B2151	29
2158	B2557	29
2159	B1984	29
2160	B3295	29
2161	B712	29
2162	B3096	28
2163	B1411	28
2164	B3451	28
2165	B2866	28
2166	B2994	28
2167	B2570	28
2168	B1700	28
2169	B1789	28
2170	B2160	28
2171	B2232	28
2172	B1829	28
2173	B3395	28
2174	B2799	28
2175	B1286	28
2176	B3059	28
2177	B2996	28
2178	B1026	28
2179	B1787	28
2180	B2452	28
2181	B2572	28
2182	B2952	28
2183	B2441	28
2184	B2565	28
2185	B2113	28
2186	B2860	27
2187	B2020	27
2188	B3519	27
2189	B2050	27
2190	B2603	27
2191	B2861	27
2192	B3379	27
2193	B889	27
2194	B1496	27
2195	B2439	27
2196	B2929	27
2197	B2579	27
2198	B2027	27
2199	B3046	27
2200	B3387	27
2201	B2563	27
2202	B2841	27
2203	B1890	27
2204	B3141	27
2205	B2575	27
2206	B3428	26
2207	B3285	26
2208	B3638	26
2209	B1926	26
2210	B3051	26
2211	B3355	26
2212	B2275	26
2213	B1561	26
2214	B3038	26
2215	B2210	26
2216	B3016	26
2217	B1153	26
2218	B1964	26
2219	B2544	26
2220	B1669	26
2221	B252	26
2222	B2906	26
2223	B3227	26
2224	B2676	26
2225	B1457	26
2226	B2017	26
2227	B3225	26
2228	B1249	26
2229	B2179	26
2230	B2621	25
2231	B2612	25
2232	B2182	25
2233	B1630	25
2234	B3033	25
2235	B1495	25
2236	B2064	25
2237	B2506	25
2238	B2945	25
2239	B2747	25
2240	B3071	25
2241	B1319	25
2242	B1499	25
2243	B1264	25
2244	B1970	25
2245	B2488	25
2246	B2880	25
2247	B2462	25
2248	B2926	25
2249	B1891	24
2250	B3391	24
2251	B2601	24
2252	B1514	24
2253	B2228	24
2254	B1450	24
2255	B1818	24
2256	B466	24
2257	B2829	24
2258	B2709	24
2259	B854	24
2260	B2279	24
2261	B1221	24
2262	B1909	24
2263	B2297	24
2264	B1288	24
2265	B2044	24
2266	B1913	24
2267	B1874	24
2268	B2644	24
2269	B1763	24
2270	B3534	24
2271	B2106	24
2272	B2987	24
2273	B2371	24
2274	B2907	24
2275	B3538	23
2276	B3416	23
2277	B1325	23
2278	B2931	23
2279	B3008	23
2280	B2337	23
2281	B3080	23
2282	B3486	23
2283	B2851	23
2284	B2248	23
2285	B3054	23
2286	B2535	23
2287	B2663	23
2288	B1577	23
2289	B2026	23
2290	B3320	23
2291	B2116	23
2292	B2365	23
2293	B3449	23
2294	B2673	23
2295	B3020	23
2296	B607	23
2297	B1722	23
2298	B2494	22
2299	B1759	22
2300	B2599	22
2301	B2809	22
2302	B1631	22
2303	B3003	22
2304	B2912	22
2305	B2434	22
2306	B2382	22
2307	B3067	22
2308	B2001	22
2309	B3564	22
2310	B3445	22
2311	B2278	22
2312	B3456	22
2313	B2933	22
2314	B1322	22
2315	B2140	22
2316	B2729	22
2317	B2426	22
2318	B2977	22
2319	B3674	22
2320	B2222	21
2321	B2276	21
2322	B2449	21
2323	B1265	21
2324	B2991	21
2325	B2660	21
2326	B2733	21
2327	B2569	21
2328	B2414	21
2329	B267	21
2330	B2898	21
2331	B586	21
2332	B3193	21
2333	B1752	21
2334	B3501	21
2335	B1996	21
2336	B3504	21
2337	B2533	21
2338	B2881	21
2339	B2030	21
2340	B2811	21
2341	B3173	20
2342	B1785	20
2343	B1393	20
2344	B1974	20
2345	B3475	20
2346	B2911	20
2347	B2568	20
2348	B2865	20
2349	B2684	20
2350	B91	20
2351	B2290	20
2352	B3362	20
2353	B2918	20
2354	B2582	20
2355	B2292	20
2356	B2126	20
2357	B578	20
2358	B753	20
2359	B3222	20
2360	B2236	20
2361	B364	20
2362	B1991	20
2363	B3344	20
2364	B2625	19
2365	B3158	19
2366	B3133	19
2367	B1362	19
2368	B2474	19
2369	B2399	19
2370	B2957	19
2371	B2928	19
2372	B2702	19
2373	B3394	19
2374	B2609	19
2375	B2281	19
2376	B2697	19
2377	B2831	19
2378	B3385	19
2379	B2485	19
2380	B495	19
2381	B3645	19
2382	B2415	19
2383	B2469	19
2384	B3118	19
2385	B1805	19
2386	B3263	19
2387	B1616	19
2388	B3311	18
2389	B3156	18
2390	B1965	18
2391	B1458	18
2392	B2874	18
2393	B1948	18
2394	B2024	18
2395	B3316	18
2396	B2876	18
2397	B3290	18
2398	B2165	18
2399	B3503	18
2400	B150	18
2401	B2642	18
2402	B3087	18
2403	B2738	18
2404	B3705	18
2405	B1465	18
2406	B2879	18
2407	B2065	18
2408	B1769	18
2409	B2391	18
2410	B1189	18
2411	B2429	18
2412	B2560	18
2413	B3399	18
2414	B2636	18
2415	B1218	18
2416	B2610	18
2417	B3317	18
2418	B2555	18
2419	B1070	18
2420	B1337	18
2421	B2793	18
2422	B2913	18
2423	B1575	18
2424	B1924	18
2425	B1814	17
2426	B2491	17
2427	B3398	17
2428	B3294	17
2429	B2737	17
2430	B3187	17
2431	B3002	17
2432	B1525	17
2433	B3034	17
2434	B3007	17
2435	B2122	17
2436	B1917	17
2437	B2096	17
2438	B3070	17
2439	B2162	17
2440	B1675	17
2441	B2707	17
2442	B1649	17
2443	B2818	17
2444	B319	17
2445	B2598	17
2446	B1986	17
2447	B3196	17
2448	B1885	17
2449	B1237	17
2450	B2914	17
2451	B2381	17
2452	B1260	17
2453	B3212	17
2454	B1833	16
2455	B2896	16
2456	B3055	16
2457	B316	16
2458	B3214	16
2459	B2390	16
2460	B1741	16
2461	B2291	16
2462	B3262	16
2463	B3313	16
2464	B2584	16
2465	B2467	16
2466	B3248	16
2467	B2875	16
2468	B2386	16
2469	B3703	16
2470	B2451	16
2471	B2192	16
2472	B2345	16
2473	B2887	16
2474	B2886	16
2475	B2325	16
2476	B2821	16
2477	B1743	16
2478	B3690	16
2479	B3358	16
2480	B2843	16
2481	B1727	16
2482	B2769	16
2483	B2520	16
2484	B3505	16
2485	B2803	16
2486	B2706	16
2487	B2870	16
2488	B3180	16
2489	B2308	16
2490	B1473	15
2491	B1726	15
2492	B3443	15
2493	B2269	15
2494	B1972	15
2495	B3565	15
2496	B1857	15
2497	B1505	15
2498	B2659	15
2499	B3444	15
2500	B3092	15
2501	B2109	15
2502	B3053	15
2503	B2493	15
2504	B3136	15
2505	B2723	15
2506	B1268	15
2507	B3356	15
2508	B2975	15
2509	B1558	15
2510	B3192	15
2511	B1774	15
2512	B3026	15
2513	B2689	15
2514	B3415	15
2515	B2699	15
2516	B1793	15
2517	B3004	14
2518	B2389	14
2519	B969	14
2520	B2938	14
2521	B1923	14
2522	B3042	14
2523	B2883	14
2524	B1595	14
2525	B2995	14
2526	B2730	14
2527	B2830	14
2528	B3371	14
2529	B1915	14
2530	B1502	14
2531	B3068	14
2532	B3388	14
2533	B3258	14
2534	B3308	14
2535	B2824	14
2536	B3207	14
2537	B2519	14
2538	B2433	14
2539	B3145	14
2540	B3146	14
2541	B3324	14
2542	B1892	13
2543	B2183	13
2544	B1601	13
2545	B2239	13
2546	B2346	13
2547	B2353	13
2548	B2688	13
2549	B3566	13
2550	B2155	13
2551	B988	13
2552	B2421	13
2553	B2656	13
2554	B1659	13
2555	B2115	13
2556	B2605	13
2557	B2503	13
2558	B2146	13
2559	B1566	13
2560	B1670	13
2561	B2203	13
2562	B2749	13
2563	B1792	13
2564	B3339	13
2565	B311	13
2566	B3507	13
2567	B2082	13
2568	B1226	13
2569	B1027	13
2570	B3374	13
2571	B3228	13
2572	B3512	13
2573	B3675	13
2574	B3403	13
2575	B1624	13
2576	B620	13
2577	B3328	13
2578	B3706	13
2579	B2417	13
2580	B2259	13
2581	B3643	13
2582	B2779	13
2583	B1910	13
2584	B3031	12
2585	B3476	12
2586	B2757	12
2587	B3642	12
2588	B3533	12
2589	B2692	12
2590	B3094	12
2591	B1282	12
2592	B3716	12
2593	B3204	12
2594	B2189	12
2595	B3233	12
2596	B3524	12
2597	B2698	12
2598	B3663	12
2599	B2173	12
2600	B2741	12
2601	B2951	12
2602	B3499	12
2603	B2341	12
2604	B2758	12
2605	B3368	12
2606	B2869	12
2607	B3221	12
2608	B3099	12
2609	B3380	12
2610	B3472	12
2611	B1886	12
2612	B2902	12
2613	B3411	12
2614	B1517	12
2615	B2000	12
2616	B3220	12
2617	B2966	12
2618	B3200	12
2619	B2094	12
2620	B2454	12
2621	B3292	12
2622	B3109	12
2623	B1138	12
2624	B3412	12
2625	B1327	12
2626	B2404	12
2627	B3592	11
2628	B2806	11
2629	B1966	11
2630	B3334	11
2631	B2171	11
2632	B3405	11
2633	B3327	11
2634	B1567	11
2635	B3436	11
2636	B2788	11
2637	B3231	11
2638	B3095	11
2639	B2288	11
2640	B3137	11
2641	B3045	11
2642	B2728	11
2643	B2465	11
2644	B2158	11
2645	B2932	11
2646	B3128	11
2647	B2871	11
2648	B3487	11
2649	B3206	11
2650	B3357	11
2651	B2687	11
2652	B2296	11
2653	B1398	11
2654	B1424	11
2655	B3066	11
2656	B3273	11
2657	B2118	11
2658	B3452	11
2659	B3367	11
2660	B2484	11
2661	B2321	11
2662	B2891	11
2663	B1999	11
2664	B2422	10
2665	B3178	10
2666	B3572	10
2667	B1285	10
2668	B3123	10
2669	B3215	10
2670	B3151	10
2671	B3373	10
2672	B1623	10
2673	B2863	10
2674	B3060	10
2675	B3558	10
2676	B2649	10
2677	B3164	10
2678	B3450	10
2679	B3571	10
2680	B1881	10
2681	B2948	10
2682	B1842	10
2683	B3599	10
2684	B3107	10
2685	B3420	10
2686	B1723	10
2687	B2789	10
2688	B3381	10
2689	B976	10
2690	B2004	10
2691	B3709	10
2692	B3047	10
2693	B3194	10
2694	B2900	10
2695	B2937	10
2696	B1632	10
2697	B2198	10
2698	B3651	10
2699	B3502	10
2700	B2746	10
2701	B3305	10
2702	B3478	10
2703	B3407	10
2704	B3069	9
2705	B3466	9
2706	B2986	9
2707	B3236	9
2708	B3553	9
2709	B3554	9
2710	B2921	9
2711	B3508	9
2712	B3129	9
2713	B3704	9
2714	B3409	9
2715	B1395	9
2716	B3209	9
2717	B3243	9
2718	B3244	9
2719	B3559	9
2720	B2670	9
2721	B2736	9
2722	B2184	9
2723	B2751	9
2724	B2608	9
2725	B2003	9
2726	B3161	9
2727	B2261	9
2728	B2513	9
2729	B1862	9
2730	B1224	9
2731	B2255	9
2732	B2974	9
2733	B3422	9
2734	B3147	9
2735	B2978	9
2736	B2571	9
2737	B2840	9
2738	B2412	9
2739	B2320	9
2740	B3148	9
2741	B3483	9
2742	B3168	8
2743	B3587	8
2744	B3481	8
2745	B2800	8
2746	B3397	8
2747	B3442	8
2748	B3488	8
2749	B1137	8
2750	B3154	8
2751	B2947	8
2752	B3211	8
2753	B1883	8
2754	B2405	8
2755	B2406	8
2756	B2407	8
2757	B2499	8
2758	B2141	8
2759	B2448	8
2760	B3731	8
2761	B2361	8
2762	B3525	8
2763	B3440	8
2764	B2175	8
2765	B2400	8
2766	B2335	8
2767	B2092	8
2768	B2355	8
2769	B3138	8
2770	B3574	8
2771	B1771	8
2772	B3116	8
2773	B3117	8
2774	B3041	8
2775	B3172	8
2776	B2686	8
2777	B1971	8
2778	B3257	8
2779	B3633	8
2780	B2878	8
2781	B1634	8
2782	B1800	8
2783	B3150	7
2784	B1590	7
2785	B3689	7
2786	B993	7
2787	B2263	7
2788	B3027	7
2789	B3024	7
2790	B2899	7
2791	B3658	7
2792	B2139	7
2793	B2956	7
2794	B1506	7
2795	B2959	7
2796	B2858	7
2797	B3299	7
2798	B3306	7
2799	B1381	7
2800	B3425	7
2801	B2107	7
2802	B3323	7
2803	B1010	7
2804	B995	7
2805	B2953	7
2806	B3103	7
2807	B684	7
2808	B3036	7
2809	B3712	7
2810	B2211	7
2811	B3724	7
2812	B2984	7
2813	B3454	7
2814	B3288	7
2815	B1969	7
2816	B3687	7
2817	B3314	7
2818	B1543	7
2819	B3513	7
2820	B2100	7
2821	B3540	7
2822	B2172	7
2823	B3542	7
2824	B2334	7
2825	B3591	7
2826	B3423	7
2827	B3125	7
2828	B2507	7
2829	B3372	6
2830	B3000	6
2831	B3692	6
2832	B3410	6
2833	B3406	6
2834	B3202	6
2835	B3628	6
2836	B2713	6
2837	B2630	6
2838	B2090	6
2839	B3140	6
2840	B3369	6
2841	B2712	6
2842	B2363	6
2843	B3736	6
2844	B3737	6
2845	B3282	6
2846	B3341	6
2847	B2364	6
2848	B2319	6
2849	B2675	6
2850	B1647	6
2851	B2710	6
2852	B2362	6
2853	B2877	6
2854	B3469	6
2855	B3710	6
2856	B2241	6
2857	B2401	6
2858	B2217	6
2859	B2522	6
2860	B1654	6
2861	B2794	6
2862	B2120	6
2863	B3637	6
2864	B3338	6
2865	B3516	6
2866	B3467	6
2867	B2708	6
2868	B2732	6
2869	B2940	6
2870	B2521	6
2871	B3468	6
2872	B3514	6
2873	B3605	6
2874	B3603	6
2875	B1368	6
2876	B3714	6
2877	B3600	6
2878	B3028	6
2879	B3280	6
2880	B1442	6
2881	B3598	6
2882	B439	6
2883	B2645	6
2884	B2546	6
2885	B1636	5
2886	B2427	5
2887	B3300	5
2888	B3421	5
2889	B2284	5
2890	B3074	5
2891	B3075	5
2892	B891	5
2893	B3189	5
2894	B3018	5
2895	B3446	5
2896	B3190	5
2897	B3082	5
2898	B3063	5
2899	B3127	5
2900	B3062	5
2901	B3657	5
2902	B3240	5
2903	B2233	5
2904	B3310	5
2905	B3455	5
2906	B2765	5
2907	B2750	5
2908	B3210	5
2909	B3506	5
2910	B3550	5
2911	B3088	5
2912	B3682	5
2913	B3479	5
2914	B3366	5
2915	B2515	5
2916	B3717	5
2917	B1355	5
2918	B3382	5
2919	B3246	5
2920	B2617	5
2921	B3623	5
2922	B1912	5
2923	B3517	5
2924	B3364	5
2925	B3342	5
2926	B3515	5
2927	B2531	5
2928	B2063	5
2929	B3213	5
2930	B3573	5
2931	B3032	5
2932	B3631	5
2933	B2483	5
2934	B2413	5
2935	B1901	5
2936	B3617	5
2937	B3321	5
2938	B3102	5
2939	B3746	5
